67570.792555559	Load R1	0	0	0
67570.794457344	Load R11	0	0	0
67570.796262586	Load R15	0	0	0
67570.798274769	Load R16	0	0	0
67570.800102737	Load R17	0	0	0
67570.803452497	Load R18	0	0	0
67570.804976707	Load I2	0	0	0
67570.805452654	Load C12	0	0	0
67570.806186676	Load C1	0	0	0
67570.806531916	Load C13	0	0	0
67570.807643868	Load C14	0	0	0
67570.809294532	Load C17	0	0	0
67570.81107438	Load C18	0	0	0
67570.813082368	Load C19	0	0	0
67570.814808682	Load C20	0	0	0
67570.81752211	PV_Load R1	0	0	0
67570.837236736	PV_Load R11	0	0	0
67570.839845887	PV_Load R15	0	0	0
67570.841993811	PV_Load R16	0	0	0
67570.844735327	PV_Load R17	0	0	0
67570.847182829	PV_Load R18	0	0	0
67570.849785157	PV_Load I2	0	0	0
67570.851454603	PV_Load C1	0	0	0
67570.853318144	PV_Load C12	0	0	0
67570.854951575	PV_Load C13	0	0	0
67570.856392166	PV_Load C14	0	0	0
67570.859160155	PV_Load C17	0	0	0
67570.861193005	PV_Load C18	0	0	0
67570.863568489	PV_Load C19	0	0	0
67570.867102917	PV_Load C20	0	0	0
67572.06933832	Load I2	85.0	52.678269	0.9798939157752704
67572.102531076	Load R11	14.25	4.683748	0
67572.10993757	Load C17	22.5	10.897247	0
67572.237028453	PV_Load R15	0.0	0.0	0
67572.324123328	Load R16	52.25	17.173744	0
67572.36074313	PV_Load C14	0.0	0.0	0.9719164350955279
67572.618490688	PV_Load R17	0.0	0.0	0.970913612158409
67572.655377076	PV_Load I2	0.0	0.0	0
67572.705471365	PV_Load C13	0.0	0.0	0.9709532639093441
67572.860767171	PV_Load R16	0.0	0.0	0.9639056436395891
67572.873152919	Load R17	33.25	10.928746	0
67572.886923977	PV_Load C12	0.0	0.0	0
67572.901762982	Load R1	190.0	62.44998	0
67572.916725327	Load R15	49.4	16.236995	0
67572.92238183	PV_Load C17	0.0	0.0	0
67572.956173943	Load C12	18.0	8.717798	0
67572.994371052	Load C18	7.2	3.487119	0.9600865649142328
67573.008468306	PV_Load R18	0.0	0.0	0.9705743616285268
67573.014750689	PV_Load R11	0.0	0.0	0.9787250120176993
67573.024741026	PV_Load C20	0.0	0.0	0.96514377930533
67573.03216825	Load C13	18.0	8.717798	0.9709532639093441
67573.034395711	Load C19	14.4	6.974238	0.9651077898240938
67573.04158083	Load C1	108.0	52.306787	0.984825571903721
67573.047130999	Load C20	7.2	3.487119	0.96514377930533
67573.048175392	PV_Load C19	0.0	0.0	0.9651077898240938
67573.048838296	PV_Load R1	0.0	0.0	0.9883355465350937
67573.049913612	PV_Load C18	0.0	0.0	0.9600865649142328
67573.050568297	Load R18	44.65	14.675745	0.9705743616285268
67573.05112154	PV_Load C1	0.0	0.0	0.984825571903721
67573.054779591	Load C14	22.5	10.897247	0.9719164350954512
67573.11068682	Load I2	4.9049851924975325	1.9223537468041718	0.9434583365583838
67573.1214425	Load R11	0.3602825745682888	0.14120135534536624	0
67573.123915057	Load C17	0.1696367374914325	0.06648375175751463	0
67573.339032391	Load R16	0.07692794732176778	0.03014947486368557	0.9365055220248055
67573.365283939	PV_Load C14	-0.0	-0.0	0.9272169790772941
67573.619363009	PV_Load R17	-0.0	-0.0	0.9410460650221045
67573.667808428	PV_Load I2	-0.0	-0.0	0.9778953231800436
67573.869944306	Load R17	0.1263712154453708	0.049527199362636616	0.9410460650221036
67573.874221505	Load R1	0.7815269015382434	0.3062947406443273	0.9826502854410969
67573.905152402	PV_Load C12	-0.0	-0.0	0.9182638562673193
67573.907406746	Load R15	1.3666300768386388	0.5356074168632371	0
67573.966033806	Load C12	0.2468614832788269	0.0967495473887564	0
67574.001236431	Load C18	0.2431688417618271	0.09530233338560977	0.9600865649142328
67574.008478736	Load C13	0.09927443867045788	0.03890747507901508	0.9709532639093441
67574.049662856	Load C19	0.10018120631633444	0.03926285396664105	0.9651077898240938
67574.053218919	Load R18	1.1101134215500943	0.4350738303060631	0.959369758743087
67574.05669734	Load C20	0.17603249830737985	0.06899036784006785	0.9385493929924438
67574.060819699	PV_Load C19	-0.0	-0.0	0.9363048395084689
67574.062409978	PV_Load C1	-0.0	-0.0	0.979081933857365
67574.064043379	Load C1	0.07841115180825718	0.030730769931862488	0.979081933857365
67574.064753893	PV_Load C18	-0.0	-0.0	0.942646184498274
67574.066551088	PV_Load R1	-0.0	-0.0	0.9887311853720913
67574.068053031	Load C14	0.27733962110740706	0.10869448914719464	0.9368080679407395
67574.11452097	Load I2	1.2179170779861794	0.47732406241401704	0.9778953231800437
67574.115502483	Load C17	0.1696367374914325	0.06648375175751463	0.9665801503159951
67574.11787171	Load R11	0.3602825745682888	0.14120135534536624	0.9827466820571086
67574.723949549	PV_Load C13	-0.0	-0.0	0.9755729692828906
67574.848464543	PV_Load R16	-0.0	-0.0	0.9838463256238607
67574.872273958	Load R17	0.1263712154453708	0.049527199362636616	0.9823737774761603
67574.876012912	Load R1	0.7815269015382434	0.3062947406443273	0.9896752461865946
67574.905632868	PV_Load C12	-0.0	-0.0	0.9755157582455427
67574.909708238	Load R15	1.129527991218441	0.4426827565881694	0.9836270290323246
67575.008149827	PV_Load R18	-0.0	-0.0	0.9818746675923161
67575.076526128	Load R18	2.2159735349716447	0.8684807110707238	0.959369758743087
67575.079167976	Load C14	0.3783234409301569	0.1482719020820571	0.9368080679407395
67575.862360017	PV_Load R16	-0.0	-0.0	0.9836546010245756
67575.896244126	Load R1	0.8325653930672716	0.3262976624823242	0.9896752461865946
67575.929094485	Load R15	1.2612513721185508	0.4943075678520958	0.9836270290323246
67575.935783335	PV_Load C17	-0.0	-0.0	0.9746383636238076
67575.984263995	Load C12	0.2468614832788269	0.0967495473887564	0.9754675138616974
67576.009466003	PV_Load R18	-0.0	-0.0	0.9813003041183262
67576.029974321	PV_Load C20	-0.0	-0.0	0.9741162771553002
67576.032168108	PV_Load R11	-0.0	-0.0	0.9868190355120712
67576.034667031	Load C13	0.09927443867045788	0.03890747507901508	0.9755247277289487
67576.035924006	Load C19	0.4790059539218224	0.1877312273381721	0.9741267708481136
67576.040212642	Load C18	0.06270391517128872	0.02457481552710692	0.9748159974142927
67576.084284365	Load C14	0.187332303439304	0.07341896892264338	0.9765032202471314
67576.0880844	PV_Load R1	-0.0	-0.0	0.9896538154809904
67576.090107628	PV_Load C18	-0.0	-0.0	0.9750522484732715
67576.09155844	PV_Load C1	-0.0	-0.0	0.9855910364878774
67576.092393674	PV_Load C19	-0.0	-0.0	0.9742013804780705
67576.093411932	Load C20	0.17603249830737985	0.06899036784006785	0.9741908872338456
67576.096971141	Load R18	5.950378071833649	2.332062408422155	0.98130030411832
67576.099320503	Load I2	0.3590819348469891	0.14073080259622994	0.9778953231800437
67576.144384511	Load C17	0.1696367374914325	0.06648375175751463	0.9746022184599612
67576.146785085	Load R11	0.3602825745682888	0.14120135534536624	0.9868190355120707
67576.394663723	PV_Load C14	-0.0	-0.0	0.9765836462895304
67576.641294912	PV_Load R17	-0.0	-0.0	0.980883913289803
67576.736584804	PV_Load C13	-0.0	-0.0	0.9755715643842567
67576.89600404	Load R1	0.7859927695470333	0.30804499630515203	0.9896752461865946
67576.925376122	Load R15	1.2763995609220635	0.5002444211474475	0.9836270290323246
67577.009143062	PV_Load R18	-0.0	-0.0	0.9794153170544415
67577.033005512	PV_Load R11	-0.0	-0.0	0.9864720065221557
67577.034644748	Load C13	0.09927443867045788	0.03890747507901508	0.975571564384254
67577.061408175	Load C19	0.7921304685477608	0.3104504732246037	0.9738327708619573
67577.06358143	Load C18	0.06270391517128872	0.02457481552710692	0.974938461312375
67577.065050934	Load C1	0.07841115180825718	0.030730769931862488	0.9855846598006994
67577.093573596	PV_Load C1	-0.0	-0.0	0.9855740207300948
67577.097579713	PV_Load C19	-0.0	-0.0	0.9734924377729398
67577.09907601	PV_Load C18	-0.0	-0.0	0.9748089554210969
67577.101445834	Load C14	0.15791527766485078	0.06188989645900951	0.9765135865893699
67577.104798682	Load C20	0.17603249830737985	0.06899036784006785	0.9737507282085014
67577.105292781	PV_Load R1	-0.0	-0.0	0.9895777937416326
67577.12306029	Load R18	4.4319470699432895	1.7369614221414476	0.9794153170245199
67577.147150224	Load I2	5.173000987166831	2.027394057195585	0.9797479997318814
67577.149256112	Load R11	0.3602825745682888	0.14120135534536624	0.9864720064998639
67577.150022739	Load C17	0.1696367374914325	0.06648375175751463	0.9745154314076284
67577.261260599	PV_Load R15	-0.0	-0.0	0.9832734570354328
67577.412145266	PV_Load C14	-0.0	-0.0	0.9765390150060419
67577.746811449	PV_Load C13	-0.0	-0.0	0.9755154804835526
